term,Drama,Comedy,Thriller,Action,Adventure,Horror,Romance,Family,Crime,Science Fiction,Fantasy,Animation,Mystery,History,Music,TV Movie,War,Documentary,Western
contin,0.2100638981826026,0.266011495458144,0.2212486594147169,nan,0.2834563375190277,0.2326727339311054,0.27983673351406074,0.3324332192407828,0.2324334206468312,0.3047617907098051,0.2923462274500186,0.2131740026064952,0.2324334206468312,nan,nan,nan,nan,nan,nan
paranoia,0.1855214239057178,nan,0.24820498524203222,0.1902085032990008,nan,0.24830952908480364,nan,nan,0.1602236928187652,0.2252099500694563,0.2531664871051627,nan,0.2391882185873095,nan,nan,nan,nan,nan,nan
empti,0.21414420231777606,0.2200803665814584,0.2180149774122067,nan,0.2729760206790325,0.2558954466583283,0.2386798700511969,0.25455460968914745,nan,0.3194572512065723,0.25455460968914745,nan,0.27639704939049925,nan,nan,nan,nan,nan,nan
vast,0.24162400397767053,0.288048701042501,0.2155575404735018,nan,0.2389707059395232,nan,0.3190802717076909,nan,nan,0.2639978250914562,0.1552433866883211,0.288048701042501,nan,0.3172932260162844,0.3190802717076909,nan,nan,nan,nan
ravag,0.20401818497865293,0.3259386020130351,0.19400560849930282,0.2380334648500837,0.321042453199767,0.2821913430926064,0.1964263331941899,0.23908061633537964,0.3503380708131843,0.23508626713961406,0.19129483098426658,0.24515020321897915,0.2656188132568745,nan,nan,nan,nan,nan,nan
chelio,nan,nan,0.31005530343510235,nan,nan,nan,nan,nan,0.31005530343510235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
antidot,nan,nan,0.23909856740086535,0.2790475848273867,0.21593166129976338,nan,nan,nan,0.2719150598324686,0.1528157377721401,nan,nan,nan,nan,nan,nan,nan,nan,nan
adrenalin,0.23908147121056986,0.3101368106090239,0.25358847637647497,0.24676646250989343,0.20897383887451038,nan,0.24918046630373092,nan,0.22090037463172357,0.2482326184318223,nan,nan,nan,nan,nan,0.2202694040998924,nan,nan,nan
unless,nan,nan,0.25706145855798535,0.3319518700512107,nan,0.3673351181109257,0.1828941447256455,nan,0.2589506756083055,nan,nan,nan,nan,nan,nan,0.3319518700512107,nan,nan,nan
awak,nan,0.2423828977571532,0.26689791135978985,0.2007061450489297,0.2007061450489297,0.2833908915079424,0.23726931167933812,nan,0.24575000302658975,0.2662373109516439,nan,nan,0.3063899330919969,nan,nan,0.2321557256015231,nan,nan,nan
slip,0.2182866976790188,nan,0.2663090312209794,0.19840677457582445,nan,0.21961038586993237,0.21546819234874334,0.22769649848343265,0.35729387116503997,0.2086873526314779,0.2245552678030042,nan,0.23581783897314798,nan,nan,0.2209756222773942,nan,nan,nan
poison,0.1879681283310513,0.24398972604959335,0.25204543072813335,0.24648149394745916,0.27727488523825555,nan,nan,0.2700383076512034,0.20829786466518185,0.2902301578725839,nan,0.24648149394745916,0.2534157764620271,0.3271303704369581,nan,nan,nan,nan,nan
phone,0.2490792541767349,0.323476737721375,0.2783190270870416,nan,nan,nan,0.25919912470100664,nan,0.27950756613091843,0.25914323212687324,0.2447402874726593,nan,0.28663274476464856,nan,nan,nan,nan,nan,nan
straight,0.2127143238904503,0.22076017964931555,0.2233312383773683,0.24227043819755598,0.25133088735720677,nan,0.22320602233260062,0.2637821307840238,0.23541699238040467,0.2388796439303897,0.2286262485400714,nan,nan,nan,nan,nan,nan,nan,nan
morn,0.24329488829591248,0.283494301345541,0.24551230709975508,nan,nan,0.31855172603419935,0.25679364111607583,0.18275228889153888,0.24407550261578956,0.29923456450344643,0.1865273396322156,nan,0.22140662362875524,nan,nan,nan,nan,nan,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
genit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
somalian,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
spokeswoman,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
supermodel,nan,nan,0.3364919207648817,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3364919207648817,nan,nan,nan,nan,nan,nan
autobiographi,0.2983428731082177,0.2983428731082177,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nomad,0.3590046108303646,nan,nan,0.2874725394587222,nan,nan,nan,nan,0.3141912764879591,nan,0.2874725394587222,nan,nan,nan,nan,nan,nan,nan,nan
fled,nan,nan,0.30833671241367,nan,nan,0.4199579460031752,nan,0.2011787282398103,0.2424075399501368,0.2020031536779748,nan,nan,nan,nan,nan,nan,nan,nan,nan
mutil,0.2196941178733563,nan,0.1839413465180337,0.1839413465180337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sold,0.24437104877237373,0.3721531786538617,0.23934341020787675,0.21715918003842907,0.3721531786538617,0.2261271033291525,nan,0.3721531786538617,nan,nan,nan,0.27689566390978737,nan,0.3107358775895084,0.2821883280233342,0.3090133558856348,nan,0.349471861439527,nan
temptat,0.2264853113833773,nan,nan,nan,nan,nan,0.2935886794070258,nan,0.3774414887113103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
bloodthirsti,0.2951318277070057,0.2254170644320234,0.24959510774907914,0.2515753834771039,0.21436057635814534,0.25255505298800973,nan,0.2254170644320234,nan,0.23984996316147902,0.1583572972072899,0.2254170644320234,0.1793481167879819,nan,nan,nan,nan,nan,nan
fierc,0.22102253768583294,0.2289363978389228,0.23337751281676167,0.19658950234883338,0.23107665875804612,nan,0.22876013180455215,0.2131146523845794,0.2529865163575311,0.20213051460668807,0.23884644650853107,0.1723537338604599,nan,0.2211603985716643,nan,nan,nan,nan,nan
unabl,0.25436087748930725,0.20079369603817906,0.26463182151856923,nan,0.19631242183897404,0.24542105490933547,0.23609979109913176,0.1718507960605445,0.31658129146254277,0.22828548653790207,0.20450336249784665,nan,0.231828176976098,nan,0.1817523951286747,nan,nan,nan,nan
resist,0.2531995230924518,0.21522407194423845,0.23615529363097568,0.22688931239189178,0.25625997568287406,0.3317520362698393,0.2506999322315579,0.2106763985096929,nan,0.27094400525977214,0.21522407194423845,0.2239352559939097,nan,0.27477670347767125,nan,nan,0.2483823860813418,nan,nan
possess,0.3281489164044157,0.22948578165480119,0.27042079661487156,0.22366975760823435,0.21859083556115264,0.2431297962844973,0.21808640559871123,0.23291804043682474,0.2238585170864359,0.2996024766028646,0.22277642290129268,0.20935981953819005,0.2677130775975202,nan,nan,0.2411311826131396,nan,nan,nan
releas,0.24584072999088755,0.2646590466726006,0.24207350094746885,0.2961768600818973,0.24914027738229674,0.231300153185973,0.25625704596951854,0.2248515765865618,0.28319499979571416,0.24994789203063017,0.23024264202978503,nan,0.2568748160600998,nan,nan,0.18450402239011945,0.2810525875970446,nan,nan
demon,0.2318413928449593,0.25862666557701114,0.240622546363264,0.23784695983017523,0.2614289954677784,0.2540232298942134,nan,0.2599884420660338,0.23863466591270466,0.24143206581704188,0.26299607431602984,0.2172732822445814,0.23335050116619718,nan,0.2368445598444863,0.2461597274334244,nan,nan,nan
book,0.27278223791248385,0.24001252277179363,0.28098875425920733,nan,0.25387532380425515,0.2766587050318631,0.30833336040937165,0.2638607690083105,0.2656181614481341,0.27013804416330733,0.25441751728820916,0.23500329975607404,0.3177956518842894,0.24404314834175933,nan,0.2403734498950934,nan,nan,nan
quest,0.24626578176899339,0.2629659508215328,0.24660485555869727,0.23108872224728272,0.25654903710244614,0.22456539372246115,nan,0.24572720522231306,0.2439720433414503,0.3061083996259884,0.2585850433869822,0.2534157326055273,nan,0.2147941575590883,0.23951295725246036,nan,nan,nan,nan
dissect,nan,0.2457801682799646,nan,nan,nan,nan,nan,nan,nan,0.2457801682799646,nan,nan,nan,nan,nan,nan,nan,nan,nan
earthl,nan,0.2353090892025366,nan,nan,nan,nan,nan,nan,nan,0.24486192613536706,nan,nan,nan,nan,nan,nan,nan,nan,nan
outliv,nan,0.2353090892025366,nan,nan,nan,nan,nan,nan,nan,0.2353090892025366,nan,nan,nan,nan,nan,nan,nan,nan,nan
rv,0.1891544088758065,0.222117089707963,0.43039955839014743,nan,nan,nan,nan,nan,nan,0.222117089707963,nan,nan,nan,nan,nan,nan,nan,nan,nan
51,nan,0.2435317892258728,0.2361966296127919,0.2361966296127919,0.252925773388749,nan,nan,0.2696549171647061,nan,0.2665793385236234,nan,nan,0.3126744371191247,nan,nan,nan,nan,nan,nan
ass,nan,0.20142239871069145,nan,0.3725000642687808,0.18981297294205848,0.2372738025683842,nan,nan,0.2302890806272152,0.18158026216874218,0.1894170556414294,nan,nan,nan,nan,nan,nan,nan,nan
uncomfort,0.2971898624233524,0.2134277417799535,nan,nan,nan,nan,0.2991637370540248,nan,nan,0.2134277417799535,nan,nan,nan,nan,nan,nan,nan,nan,nan
60,0.22693434399865003,0.21875238525598273,0.27517782910753474,nan,nan,nan,nan,nan,0.21829974093896046,0.1937455827150378,0.211520761955459,nan,0.2270626516142031,0.2269771132038344,0.2180571867741335,0.1809277101562083,nan,nan,nan
advis,0.22612297624773559,0.22353955290939279,nan,nan,0.2400526982398957,nan,0.2662696161015716,0.1965306876488574,nan,0.190513262248387,nan,nan,nan,0.313530184487736,nan,nan,nan,nan,nan
compound,0.3602438890357595,0.24667120875830215,0.2877900248913039,0.3686643214312869,0.2017588236927145,0.3976064803240237,nan,0.2017588236927145,0.2806135077935674,0.19613604297055076,nan,nan,nan,0.3602438890357595,nan,nan,nan,nan,nan
steamer,nan,nan,0.3158195800427238,nan,nan,nan,nan,nan,0.3158195800427238,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
belgian,0.2884568665961143,nan,0.3341897508574404,nan,nan,nan,0.2897632972823855,nan,0.31817134405783026,nan,nan,nan,0.3620949314714704,0.2897632972823855,nan,nan,nan,nan,nan
poirot,0.26288013702463053,nan,0.3307900152541997,nan,nan,nan,nan,nan,0.2818797122435773,nan,nan,nan,0.30626906382404356,nan,nan,nan,nan,nan,nan
sleuth,0.26811228098606177,0.2853099954692689,0.2624118162843696,nan,0.2172053479309731,0.2316397842233994,nan,0.22442256607718625,0.2635824321188664,nan,nan,nan,0.2506065142848504,nan,nan,0.21833005897024543,nan,nan,nan
honeymoon,0.1972883732956042,0.3016042063733805,0.2537054918296896,nan,nan,nan,0.33581326405528233,nan,0.30750508552070915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
egyptian,0.27185125498176466,0.2542601862752836,0.24853297978792407,0.24038917131961157,0.28082243396977746,nan,0.17275872938799663,nan,0.2941144395646565,0.25941887406531955,0.2151756035952715,nan,nan,nan,nan,nan,nan,nan,nan
glamor,nan,0.2518221236672884,0.23140727224158986,nan,nan,nan,0.22651099954706763,0.18906623823719604,0.2333601659279373,nan,nan,nan,0.2596991025331837,nan,0.2072390671316477,0.2134914816329493,nan,nan,nan
river,0.2236121116403763,0.3290076413753611,0.28935388533926304,0.1988743861158626,0.3331580425023408,0.22493355264515402,0.34500561661544465,0.2046095856174793,0.33747858064293723,0.2904215089975188,nan,nan,0.2097984598387558,nan,0.1910725513543312,nan,0.2660029818425805,nan,nan
aboard,nan,0.24007750797643515,0.20442060862613756,0.2510514303968767,0.1157399719197333,0.1928768801536388,0.3226256857266095,0.2563307524922658,0.25874087435950627,0.23362309128987468,0.22473651948188195,0.2320964637230838,0.2540221837525351,nan,0.2563307524922658,0.16180107343681754,nan,nan,nan
idyl,0.19836556792164467,0.21034405359288855,0.22903013168856876,0.1803750130848052,0.19375053545297222,0.2973733159132684,0.2697274238513958,0.23545465952947794,0.21268983641374462,0.2584763879075368,0.1622645386739251,nan,0.23220385471014693,0.2095193023200673,nan,0.2412467846340932,nan,nan,nan
teller,nan,0.4007534034882442,0.2761586902201098,nan,0.2667781999471251,nan,nan,0.2666998828431838,0.4007534034882442,0.3281511509868292,0.2666998828431838,nan,nan,nan,nan,nan,nan,nan,nan
apocalyps,0.2094323445370568,0.2696356584790739,0.21087361451834813,0.22757982719897332,0.2977852899244445,0.26392009161604,nan,nan,0.3344892447576699,0.2850749165847953,0.3234403465586163,nan,0.2600062204681935,nan,nan,nan,nan,nan,nan
thiev,0.25152897281481124,0.2593414370871486,0.2601384029724172,0.25352175613121575,0.2418870174782934,0.20621186595460775,nan,0.2013769759112911,0.25138152114119994,0.2246431893412244,nan,0.2083943438103459,0.3411778034325217,nan,nan,0.17660999086794038,nan,nan,0.2193275992683203
earli,0.2322033528646216,0.24062539103638225,0.273068013635366,nan,nan,0.2104573084845705,0.2268020177815196,nan,0.2793067128862178,nan,0.20774093530820026,nan,nan,0.24984561980994047,0.2458005911594805,0.2566957414100677,0.2310257293050213,nan,0.2393264594842712
zombi,0.22854782565168397,0.3060683075903052,0.331320721409011,0.2967574849972594,0.4500629487945503,0.2876322460007946,0.2542132879196219,0.4500629487945503,0.26337615836386696,0.28536097905969265,0.2364062534256516,0.4500629487945503,0.3272793470643574,nan,0.3236521481208811,0.3248904701818758,nan,nan,nan
stage,0.2710504450874106,0.29906925858118544,0.21250852530237246,nan,0.1940505283159431,0.3285098049198681,0.2513077457212929,nan,0.2744563911705198,0.1940505283159431,0.1958000190224393,nan,0.2961691533073975,nan,0.2819669100253571,nan,nan,0.2858574841391112,nan
aspir,0.2350514616430021,0.24734474916922444,0.24688220214703546,0.23612847956667143,0.207324176653852,0.24358365971300297,0.23787453692433821,0.23548526952826782,0.26607629620531165,nan,0.25269053650331386,nan,0.26468033046292816,nan,0.22447692933500674,0.3114217980218137,0.1750517805523186,nan,0.2025488593034093
heist,0.26987900738829024,0.24354061824269663,0.26771506241900195,0.2681942282350015,0.2524118014527542,nan,nan,0.23750667896296815,0.2613319555053548,nan,0.22598313113330776,0.21424030477750494,0.26158448709516735,nan,nan,nan,nan,0.2455179061294334,nan
bank,0.2824947981737835,0.29982261289167006,0.3055383300814467,0.2885519572876572,0.2924284011467427,0.3136281927890185,nan,0.24159827407258572,0.28376902167882906,0.2229604494907266,0.21882596162652035,nan,0.2692641504066342,nan,nan,0.2371798913329619,0.2796327825312772,nan,0.2318716481354775
recruit,0.2372904759238008,0.26007971775185584,0.2655786315108704,0.22507336108485024,0.24524731427133054,nan,0.2591410414439216,0.2507481968323039,0.24497011955833325,0.2362236663077053,0.22940181533841672,0.23379460622751963,0.2387260875921419,0.322546314177212,0.24552133739309448,0.2386953961155183,0.2958478430513385,nan,0.2591410414439216
persian,0.4848909665318798,nan,nan,0.5355455057707194,0.4047697565682284,nan,0.5355455057707194,nan,nan,nan,nan,nan,nan,0.5355455057707194,nan,nan,0.3225396016610124,nan,nan
base,0.24401139380748152,0.23294244909534642,0.3181238531237768,0.2798033370010554,0.21334841031102397,0.35344684260877707,0.22088655719307218,0.2557590409218927,0.2095594067021018,0.322461080518048,0.2081817335994579,nan,0.28120520022405116,0.2045822543987331,0.2241867688241464,nan,0.2349233869688834,nan,nan
480,nan,nan,nan,nan,0.2543107847295144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2543107847295144,nan,nan
thermopyla,nan,nan,nan,nan,0.2543107847295144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2543107847295144,nan,nan
democraci,nan,nan,nan,nan,0.2357890630542378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2357890630542378,nan,nan
usher,nan,nan,nan,nan,0.2357890630542378,nan,nan,nan,nan,0.2137344233446781,nan,nan,nan,nan,nan,nan,0.22476174319945796,nan,nan
battl,0.2465924268408982,0.2311860235087324,0.249985940670038,0.22917518876445517,0.20967035618443253,0.21480499417529847,0.2823130769247347,0.18651272992963777,0.24515562610127892,0.219969480668193,0.2441351047315046,0.21857525454961696,0.27992959824791136,0.22988652957279282,nan,nan,0.22425350488634935,nan,nan
sparta,0.1820393430686723,nan,0.1820393430686723,0.1666436519133543,0.2493633855646434,nan,nan,nan,nan,nan,nan,nan,0.1820393430686723,0.1666436519133543,nan,nan,0.2217901410142137,nan,nan
graphic,0.2513704156305064,nan,0.2466088644311013,nan,0.2141200377965755,nan,nan,nan,0.2160325961061239,0.1836276558591748,0.23370150586831515,nan,0.21703077519457645,nan,nan,nan,0.2141200377965755,0.2857049687535867,nan
greec,0.2416048271875204,0.2291701230244447,0.3858357244167332,0.3156396225623535,0.2060405681275403,nan,0.21657206218924116,nan,0.25870008670024264,nan,nan,nan,0.3383386377846162,0.21948506380234883,nan,nan,0.2057425782730161,nan,nan
panda,nan,0.3424901351254768,nan,nan,0.28393530017945573,nan,nan,0.3424901351254768,nan,nan,0.392383805438537,0.2251853728546516,nan,nan,nan,0.3426852275042599,nan,0.2372812978643817,nan
thirteen,0.2696087013160757,0.3255441872651056,nan,0.2642877510650564,nan,nan,nan,0.3159935417681348,0.2337977095221772,0.2337977095221772,0.27944067796240935,0.231039056616238,nan,0.3648562378477263,nan,nan,nan,nan,nan
red,0.4033238259583852,0.29431527462914775,0.3097949225756847,0.3215241831101915,0.1808052136206695,0.28722083925537245,0.2740504526147551,0.28610584194578714,0.1761096126544398,0.22827935138206745,0.2832510128606455,nan,0.22595368303264707,nan,nan,nan,nan,nan,nan
awkward,0.2647156002708471,0.24982919588923477,0.2993643090896761,nan,nan,0.29717391270999954,0.22828762465061514,0.23763450543452813,nan,0.2422560804946749,0.23983726627228738,nan,0.2422560804946749,nan,nan,nan,nan,nan,nan
experienc,0.25932643784974646,0.2810166194205348,0.26798182534083487,0.22713484330792982,0.2111967625313264,nan,0.3003320036636008,0.2627788846287251,0.3328497881846546,nan,0.3267586142173394,nan,0.2705483470755133,nan,nan,nan,nan,nan,nan
excit,nan,0.24217524355062942,0.2240873363166676,0.21668345392744792,0.2507140213857923,nan,0.24675091553750306,0.24044121766862378,0.1844534240010057,nan,0.2686143701933988,0.2092365946106931,nan,0.2243559911652621,0.2243559911652621,0.2980586135943081,nan,nan,nan
twist,0.2438376940837006,0.2757873724112843,0.23615186144364095,0.2197897109841045,0.2341717277756678,0.2963475858794268,0.2576199757610773,0.23137859027390348,0.21884580890961003,0.1924966458770501,0.2792282626608907,0.2485537445672311,0.24610617898643275,0.1852316503640792,0.26458972188517693,0.2551983008857336,nan,nan,nan
giant,0.22189297406013014,0.2635354859209784,0.2744564774872544,0.2610491694581842,0.26002245145587255,0.31493531817740766,0.19201942687603202,0.2780062189962528,0.1624895170969405,0.2472675061061772,0.26733866663639205,0.2282892920125002,0.25034843248652433,0.1997066603761309,nan,0.2455302074770537,nan,nan,nan
transform,0.2453577065666105,0.27603515268151163,0.25857695801919495,0.2740398916173978,0.32287725399670325,0.1985786660835756,0.25255988672292823,0.25411900698988515,0.2754135549608974,0.27821488601594757,0.2477820376536124,nan,nan,0.2092656505282311,nan,nan,nan,nan,nan
teenag,0.22106672861805512,0.22507053401850277,0.253922711263657,0.24387445507126831,0.22185189549555373,0.23870177838688506,0.24450445570762602,0.2464892988266803,0.20635108687996925,0.2470458305007145,0.2329417190404096,nan,0.23516300091925113,nan,0.25967051781501627,0.22862740163721718,nan,nan,nan
ancestri,nan,nan,0.44900111756394995,nan,nan,nan,nan,nan,0.6206394393753837,nan,nan,nan,0.36318195665823316,nan,nan,nan,nan,nan,nan
assassin,0.2569237255473948,0.24110120969458126,0.27595882982459985,0.2706998734606032,0.2678974696179942,0.2372471335967041,nan,nan,0.2808282125912993,0.2838697473653266,0.3136893483529802,nan,0.2812803585190176,0.241950429418623,nan,nan,nan,nan,0.3019147394521765
uncov,0.24434293427859272,nan,0.24872486637118793,0.26328083840889205,nan,0.2252601891380622,0.2145645380175803,nan,0.2508448716216827,0.21294672909976486,0.22086553497412206,0.2043232651784596,0.25015965154723685,0.2130405886280106,nan,nan,0.2735949165524178,nan,nan
team,0.21943493905821487,0.2273509868541237,0.22317866162191918,0.23052174386235177,0.19248031189829043,0.20553663235939293,0.20560293135743019,0.22431702238668239,0.22915389447692605,0.20232181069144473,0.19528205274208688,0.1495066770516268,0.22366396347257647,0.25315905331577077,nan,nan,0.19023777922616542,nan,nan
father,0.23668836067507948,0.22518447869441424,0.23346359333577757,0.2209760628076329,0.25395513212314963,0.24269227058553094,0.26746722490501595,0.21493765379401,0.23856763627447178,0.2502666502314559,0.22965836674450807,nan,0.2548684453306559,0.2004910987590665,0.20722583144354098,0.22386151741590316,0.1927443252122265,nan,0.228509675199408
woman,0.21904513723851848,0.2249322145982255,0.2286312399899792,0.21126297849339432,0.26555781321954,0.236261765435445,0.22679691691205808,0.2166481112168926,0.22886689937237675,0.23423738480070835,0.2194436457279405,0.2061554903276162,0.24415939963320266,0.18387895407051766,nan,0.23011992766969697,nan,nan,0.2319241794394636
mysteri,0.2113646326064136,0.23268341528511524,0.21406372941984478,0.20852798064774533,0.2221696777686202,0.19720838232930293,0.2036885527744169,0.21269575145544065,0.21937669875540458,0.2497336969485094,0.2158442984650333,0.2713021905818519,0.21517568932526793,nan,nan,nan,nan,nan,nan
help,0.21598904529100277,0.20359988929548253,0.22562635071098663,0.19381099293365542,0.1912644326762159,0.2356057973279952,0.2173939321450087,0.19687932166045083,0.19128431336600057,0.20824364668258707,0.1944302153088308,0.2081935772298024,0.24304225555001222,0.1415765193645194,0.1781356077757549,nan,0.1415765193645194,nan,nan
00,0.001386478591457313,0.0017211458376711472,0.0039705700302874024,0.014077475561928064,0.0,0.0,0.0,0.0,0.0,0.0034823183227299954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000,0.024774725545107425,0.013209539683761611,0.023115941627102538,0.09435927093021199,0.025320422722615154,0.010797534527462476,0.0,0.009202815811663904,0.00783451220359408,0.008810234916477817,0.025978618298287473,0.0,0.02861291806147715,0.0233303201638796,0.0,0.0,0.21227295456186945,nan,0.0
food,0.2127105250074181,0.2692413387511926,0.22831908546490953,0.2304572492501427,0.2586299535226706,0.2458099632667264,0.2305609161180483,0.2641788099579919,0.2292417954962536,0.21211282080167027,nan,0.279484440541185,0.23752587938149,nan,nan,0.24014317366088872,nan,nan,0.1833173518049425
creat,0.2316859670486071,0.23414092039611156,0.24932674527089546,0.24152355327340694,0.25209844202642506,0.22374430595373412,0.23005864615893068,0.2418481706759934,0.21360245515949217,0.23101616706440167,0.2604400411457139,0.22577418929118626,0.2012680565962226,0.23863165789970947,0.2402660095038282,0.31260112856300865,nan,nan,nan
shrimpanze,nan,0.2251924066992039,nan,nan,nan,nan,nan,0.2251924066992039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
tacodil,nan,0.2251924066992039,nan,nan,nan,nan,nan,0.2251924066992039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
thon,nan,0.2251924066992039,nan,nan,nan,nan,nan,0.2251924066992039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
pickl,0.3034484435247604,0.23477100144818164,nan,0.266030538361181,nan,nan,0.2894991425367229,0.23477100144818164,nan,nan,0.266030538361181,nan,nan,nan,nan,nan,nan,nan,nan
pie,0.2304335258220481,0.1923904074862754,nan,0.2273118636492219,0.2243591968916837,nan,0.1800049780350689,0.1923904074862754,nan,nan,0.2243591968916837,0.2243591968916837,nan,0.2304335258220481,nan,nan,nan,nan,nan
appl,0.22777098646233185,0.24334187942036836,nan,0.4368179932418651,0.3839421904844817,0.2165808856085021,0.22777098646233185,0.265564455426284,nan,0.2897517808470538,0.3002615380464919,nan,nan,nan,nan,nan,nan,nan,nan
corp,0.22854557435137102,0.19163125859706998,0.2218122962056448,0.24032619027185942,0.2731042613593042,nan,nan,0.2504260150097783,nan,0.27609058372277573,0.3727189106243001,0.33014738050374004,nan,0.1968861704018874,nan,0.3727189106243001,nan,nan,nan
disastr,0.24456372367765833,0.2214439250913775,0.1998682640544019,0.2379594260836386,0.2379594260836386,0.2071288180273946,0.2971370088775801,0.17156600213928924,nan,0.1923088727874492,nan,0.1699295362805511,nan,0.2990180689131217,nan,nan,0.2990180689131217,nan,nan
lizewski,nan,nan,nan,nan,nan,nan,nan,nan,0.3924566307061339,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
unnot,0.2311325511385504,nan,nan,nan,nan,nan,nan,nan,0.3546719219011343,nan,nan,nan,nan,0.23749413031140681,nan,nan,0.2577760449803942,nan,nan
meaning,nan,0.257702553469306,nan,nan,nan,nan,0.20244144545097897,nan,0.3471536019043322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
reason,0.2077463196154479,0.2712447568163261,0.23700388039312606,0.2185861256646787,0.2079935789973502,0.248534157808477,0.205168327843837,nan,0.2508459178164363,0.1662970567332994,0.2816699053357169,nan,0.25462768730249763,nan,0.2964883875582697,nan,nan,nan,nan
fan,0.2108104321368621,0.20273825497593817,0.3426272265453708,0.1750973378337983,nan,0.3694313909084416,0.1651680421239831,0.2046917639675263,0.2237503586113615,nan,nan,nan,0.43227934493580444,0.2665840504771217,0.2061799558037911,nan,nan,0.1839948989828979,nan
comic,0.2833877382139787,0.27022092768296907,0.2723772507948293,0.2643946464846277,0.2394687997240654,nan,0.25962383775426134,0.25653439120224997,0.2578136307231242,0.2237055496588037,0.2559230252594473,0.2237055496588037,nan,nan,nan,0.2153209796347481,nan,nan,nan
super,0.24844341408059997,0.27732252457533146,0.1984658974349865,0.289025878404991,0.23677195924846078,nan,0.2927976250451232,0.2559248751109824,0.24260719845387596,0.23059451627405014,0.26070188989285636,0.24547898593756023,0.23899553424762435,nan,0.3137796882646983,0.1984658974349865,0.2243062854907181,nan,nan
book,0.27278223791248385,0.24001252277179363,0.28098875425920733,nan,0.25387532380425515,0.2766587050318631,0.30833336040937165,0.2638607690083105,0.2656181614481341,0.27013804416330733,0.25441751728820916,0.23500329975607404,0.3177956518842894,0.24404314834175933,nan,0.2403734498950934,nan,nan,nan
hero,0.2863642125509517,0.24276773765966075,0.2532585621384697,0.27031214906869383,0.22491816655692665,nan,nan,0.22167069002768228,0.2616807697495155,0.22160101228708645,0.2478112609777768,0.21903196993885896,0.20758656134482628,nan,nan,0.2423004061166083,0.26975373509051037,nan,nan
train,0.2217100789783992,0.23457638580198076,0.26461095403558643,0.2669580890161024,0.2376532503331156,0.2609868551161534,0.24765368843746277,0.24388438145286592,0.23400602968134024,0.24076635807580615,0.22669071180552003,0.2769646926656246,0.23820443887016168,0.2220228430734891,0.2581042354643116,0.2818993758533324,0.3106030924092507,nan,0.3677651914251587
tan,0.3491712023173577,nan,nan,nan,nan,nan,0.1883057739040598,0.3219395748850084,nan,0.3219395748850084,nan,nan,nan,nan,nan,0.3219395748850084,0.2570522015277283,nan,nan
guid,0.24634350850809153,0.23964779402447642,0.1936820808645195,nan,0.26036327295888867,0.2699244569924405,0.2956903366828314,0.2559123146627957,nan,0.3283172973543573,nan,nan,0.1672906381454171,nan,nan,nan,0.2578541908190265,nan,nan
pacif,0.26057653533739106,0.268257242533264,0.25955156314537725,0.2529323160436139,0.2553996294979492,0.25040683473194697,0.2474226809901571,0.2590783787712939,0.1724729909789438,0.21539996158484864,0.2523610830977629,0.2210600692589443,0.23145003150295712,nan,nan,nan,nan,nan,nan
sequel,0.3335202038117082,0.1995887831887981,0.32676927098386704,0.3619827654538571,0.30783299549186915,0.2263654687390867,0.3396890080345032,0.2645187412323936,0.4624054218044919,0.2972626380647197,0.2545930869737821,nan,0.2522247636881129,nan,0.2691787144200201,0.1953366400143333,nan,nan,nan
1980,0.2886908059196594,0.2735879300458287,0.2828507742880598,0.2180417541348193,nan,0.2529071556401353,0.2534657668070104,nan,0.346287616142327,0.2842570954333495,0.2180417541348193,nan,0.2481077510806537,0.24205978506408454,0.2846567673565402,nan,0.2446935620130561,nan,nan
